_id,edad,genero,cp,estado,ciudad,contractnumber,weekly_earnings,trips,stars,payment_amount,is_paid,week,tenure_weeks,support_tickets,vehicle_power
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7158.08,77,5,2775.6,1,25/01/2027,200,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,5249.9,53,4.49,2775.6,1,01/02/2027,201,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7850.09,67,5,2775.6,1,08/02/2027,202,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9838.91,105,4.82,2775.6,1,15/02/2027,203,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7638.2,86,5,2775.6,0,22/02/2027,204,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9623.07,108,4.46,2775.6,1,01/03/2027,204,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8853.09,95,4.96,2775.6,1,08/03/2027,205,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9973.14,,4.82,2775.6,1,15/03/2027,206,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9772.33,103,4.62,2775.6,1,22/03/2027,207,2,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9931.25,124,4.86,2775.6,1,29/03/2027,208,1,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6298.49,63,4.46,2775.6,1,05/04/2027,209,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6508.82,58,4.66,2775.6,0,12/04/2027,210,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6081.88,56,4.74,2775.6,1,19/04/2027,210,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6337.12,68,4.94,2775.6,1,26/04/2027,211,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7705.63,78,4.56,2775.6,1,03/05/2027,212,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8606.54,93,4.33,2775.6,1,10/05/2027,213,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6893.52,74,4.76,2775.6,1,17/05/2027,214,2,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6063.63,67,5,2775.6,1,24/05/2027,215,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7477.15,68,4.92,2775.6,0,31/05/2027,216,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6833.3,88,4.77,2775.6,1,07/06/2027,216,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7079.35,71,4.93,2775.6,1,14/06/2027,217,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7921.25,82,4.94,2775.6,1,21/06/2027,218,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,10010.82,101,4.74,2775.6,0,28/06/2027,219,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7968.71,93,4.54,2775.6,1,05/07/2027,219,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9231.27,99,4.69,2775.6,1,12/07/2027,220,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6960.91,101,4.87,2775.6,1,19/07/2027,221,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8526.8,69,4.95,2775.6,1,26/07/2027,222,1,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,10005.72,122,4.86,2775.6,0,02/08/2027,223,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8997.55,99,4.29,2775.6,1,09/08/2027,223,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8754.98,112,5,2775.6,1,16/08/2027,224,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9141.03,1,4.64,2775.6,1,23/08/2027,225,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8521.99,98,4.73,2775.6,0,30/08/2027,226,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9253.36,90,4.93,2775.6,1,06/09/2027,226,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8722.08,82,4.78,2775.6,1,13/09/2027,227,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9189.67,107,4.75,2775.6,1,20/09/2027,228,1,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8385.53,112,4.68,2775.6,1,27/09/2027,229,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9438.37,117,4.11,2775.6,1,04/10/2027,230,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,10419.29,108,4.16,2775.6,1,11/10/2027,231,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9155.78,71,5,2775.6,1,18/10/2027,232,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8264.95,80,4.69,2775.6,1,25/10/2027,233,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7771.49,103,4.67,2775.6,1,01/11/2027,234,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9576.21,110,5,2775.6,1,08/11/2027,235,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6992.48,,4.42,2775.6,1,15/11/2027,236,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7105.74,69,4.95,2775.6,1,22/11/2027,237,1,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6896.71,83,4.55,,1,29/11/2027,238,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8187.24,87,4.54,2775.6,1,06/12/2027,239,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9006.97,85,5,2775.6,1,13/12/2027,240,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8189.1,97,4.61,2775.6,1,20/12/2027,241,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,10432.15,139,4.92,2775.6,1,27/12/2027,242,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9368.94,104,4.88,2775.6,1,03/01/2028,243,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,10055.97,130,4.69,2775.6,1,10/01/2028,244,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7032.48,376,4.64,2775.6,1,17/01/2028,245,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7548.52,68,4.61,2775.6,1,24/01/2028,246,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7392.2,65,4.66,2775.6,1,31/01/2028,247,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6983.79,64,4.77,2775.6,1,07/02/2028,248,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7594.84,77,4.9,2775.6,0,14/02/2028,249,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6604.26,70,4.61,2775.6,1,21/02/2028,249,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7068.47,76,4.73,2775.6,1,28/02/2028,250,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6968.56,260,4.87,2775.6,1,06/03/2028,251,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6925.34,94,5,2775.6,1,13/03/2028,252,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,,64,4.63,2775.6,1,20/03/2028,253,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8554.98,87,5,2775.6,1,27/03/2028,254,2,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6053.67,55,4.89,2775.6,1,03/04/2028,255,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,10313.26,110,4.76,2775.6,0,10/04/2028,256,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6679.22,86,4.8,2775.6,1,17/04/2028,256,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7949.92,79,4.13,2775.6,1,24/04/2028,257,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7245.57,84,5,2775.6,1,01/05/2028,258,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9203.93,1,4.65,2775.6,1,08/05/2028,259,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7920.84,106,4.53,2775.6,1,15/05/2028,260,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8086.07,62,4.71,2775.6,1,22/05/2028,261,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8547.16,87,4.84,2775.6,1,29/05/2028,262,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8230.23,1,4.54,2775.6,1,05/06/2028,263,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7596.47,87,4.56,2775.6,1,12/06/2028,264,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,5735.12,59,4.52,2775.6,1,19/06/2028,265,1,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9348.32,100,4.33,2775.6,0,26/06/2028,266,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9364.55,118,4.64,2775.6,1,03/07/2028,266,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8067.11,131,4.52,2775.6,1,10/07/2028,267,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8010.36,109,5,2775.6,1,17/07/2028,268,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8913.25,440,4.1,2775.6,1,24/07/2028,269,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8321.77,84,4.69,2775.6,1,31/07/2028,270,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6949.2,99,5,,1,07/08/2028,271,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7447.41,126,5,2775.6,1,14/08/2028,272,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7102.96,91,4.37,2775.6,1,21/08/2028,273,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7689.77,58,4.33,2775.6,1,28/08/2028,274,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6875.84,83,5,2775.6,1,04/09/2028,275,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7077.57,75,4.54,2775.6,1,11/09/2028,276,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,5529.4,46,4.67,2775.6,1,18/09/2028,277,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6864.8,272,4.69,2775.6,0,25/09/2028,278,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7857.03,101,4.68,2775.6,1,02/10/2028,278,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6275.61,53,4.6,2775.6,1,09/10/2028,279,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8442.73,72,4.81,2775.6,1,16/10/2028,280,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8415.54,,4.75,2775.6,1,23/10/2028,281,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8308.79,96,4.62,2775.6,1,30/10/2028,282,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7461.21,68,4.66,2775.6,1,06/11/2028,283,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6987.91,84,4.64,2775.6,1,13/11/2028,284,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7387.26,80,4.9,2775.6,1,20/11/2028,285,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,847.56,10,4.72,2775.6,1,27/11/2028,286,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7356.43,86,4.45,2775.6,1,04/12/2028,287,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8502.13,79,4.33,2775.6,1,11/12/2028,288,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8255.51,119,5,2775.6,0,18/12/2028,289,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9478.99,96,5,2775.6,0,25/12/2028,289,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7436.71,81,4.78,2775.6,1,01/01/2029,289,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6811.16,71,4.76,2775.6,1,08/01/2029,290,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7573.11,71,4.43,2775.6,1,15/01/2029,291,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7142.83,65,4.51,2775.6,1,22/01/2029,292,1,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6512.26,65,4.2,2775.6,1,29/01/2029,293,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7434.72,94,4.85,2775.6,1,05/02/2029,294,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6077.6,73,4.41,2775.6,1,12/02/2029,295,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,5441.78,73,4.66,2775.6,1,19/02/2029,296,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7924.44,74,5,2775.6,1,26/02/2029,297,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6840.03,92,4.78,2775.6,1,05/03/2029,298,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,5748.42,65,4.76,2775.6,1,12/03/2029,299,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6101.05,80,4.99,2775.6,1,19/03/2029,300,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7923.77,100,5,2775.6,1,26/03/2029,301,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7943.68,105,4.83,2775.6,1,02/04/2029,302,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,4913.96,74,4.31,2775.6,1,09/04/2029,303,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,4849.53,62,4.49,2775.6,1,16/04/2029,304,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7017.18,67,4.93,2775.6,1,23/04/2029,305,1,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8816.19,101,4.98,2775.6,1,30/04/2029,306,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7379.19,103,5,2775.6,1,07/05/2029,307,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6528.13,59,4.77,2775.6,1,14/05/2029,308,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8227.12,96,4.87,2775.6,1,21/05/2029,309,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6070.15,83,4.73,2775.6,1,28/05/2029,310,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9217.14,132,4.54,2775.6,1,04/06/2029,311,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8655.19,1,4.63,2775.6,1,11/06/2029,312,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,5899.18,67,4.71,2775.6,1,18/06/2029,313,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,11275.07,162,4.98,2775.6,1,25/06/2029,314,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6482.5,73,4.96,2775.6,0,02/07/2029,315,6,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,10703.74,114,4.55,2775.6,1,09/07/2029,315,1,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8178.4,86,4.79,2775.6,1,16/07/2029,316,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7910.44,101,4.73,2775.6,1,23/07/2029,317,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9469.64,115,5,2775.6,1,30/07/2029,318,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8092.81,79,4.63,2775.6,1,06/08/2029,319,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,10298.96,145,4.63,2775.6,1,13/08/2029,320,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,9304.53,101,4.92,2775.6,0,20/08/2029,321,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7063.9,78,4.8,2775.6,0,27/08/2029,321,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6462.87,80,4.9,2775.6,1,03/09/2029,321,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6863.75,88,4.6,2775.6,0,10/09/2029,322,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6096.29,58,4.32,2775.6,1,17/09/2029,322,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8258.59,108,4.36,2775.6,0,24/09/2029,323,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7028.08,81,4.53,2775.6,1,01/10/2029,323,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,672.07,9,4.97,2775.6,1,08/10/2029,324,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8775.91,123,4.74,2775.6,1,15/10/2029,325,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8137.16,77,4.91,2775.6,1,22/10/2029,326,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8431.16,81,5,2775.6,1,29/10/2029,327,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6066.02,68,4.9,2775.6,1,05/11/2029,328,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6408.6,71,4.64,2775.6,1,12/11/2029,329,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6766.62,86,4.76,2775.6,0,19/11/2029,330,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,5793.98,69,1,2775.6,1,26/11/2029,330,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,5005.67,47,4.59,2775.6,1,03/12/2029,331,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,1732.06,73,4.63,2775.6,1,10/12/2029,332,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,514.48,5,5,2775.6,1,17/12/2029,333,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6168.38,66,5,2775.6,1,24/12/2029,334,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6701.64,69,4.87,2775.6,1,31/12/2029,335,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,4172.29,57,4.93,2775.6,1,07/01/2030,336,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6396.78,73,5,2775.6,1,14/01/2030,337,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,5419.47,67,4.22,2775.6,1,21/01/2030,338,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,5080.44,56,4.6,,1,28/01/2030,339,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8169.57,118,4.34,2775.6,1,04/02/2030,340,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7423.84,86,4.67,2775.6,0,11/02/2030,341,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,7817.75,120,4.88,2775.6,1,18/02/2030,341,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6412.82,56,4.31,2775.6,1,25/02/2030,342,0,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,8174.61,98,4.58,2775.6,0,04/03/2030,343,1,Gasoline
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6986.76,156,4.55,2775.6,1,11/03/2030,343,1,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6930.08,68,4.82,2775.6,1,18/03/2030,344,0,EV
67d1b2aa1a07fe2164a31e1e,52,H,1630,Ciudad de México,ALVARO OBREGON ,101195,6863.83,75,4.86,2775.6,1,25/03/2030,345,0,Gasoline
